RUN,EXP,TRTNUM,ROTNUM,REPNO,YEAR,DOY,DAS,DAP,L#SD,GSTD,LAID,LWAD,SWAD,GWAD,RWAD,VWAD,CWAD,G#AD,GWGD,HIAD,PWAD,P#AD,WSPD,WSGD,NSTD,EWSD,PST1A,PST2A,KSTD,LN%D,SH%D,HIPD,PWDD,PWTD,SLAD,CHTD,CWID,RDPD,CDAD,LDAD,SDAD,SNW0C,SNW1C,DTTD,RL1D,RL2D,RL3D,RL4D,RL5D,RL6D,RL7D,RL8D,RL9D,RL10D
1,FLSC8101,1,0,1,1988,166,77,69,18.00000,3,3.833036,3072,2193,0,1399,5265,5516,0,.000000,.000000,252,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.550596,.000000,.4563875E-01,0,252,124.7883,1.600000,.000000,.6320750,0,0,0,0,110,17.25000,4.000000,4.000000,4.000000,4.000000,2.631000,.7530000,.3710000,.2000000E-02,.000000,.000000
1,FLSC8101,1,0,1,1988,167,78,70,18.00000,3,3.925959,3164,2369,0,1432,5534,5879,0,.000000,.000000,345,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.524601,.000000,.5872739E-01,0,345,124.0699,1.600000,.000000,.6364583,0,0,0,0,117,15.90000,4.000000,4.000000,4.000000,4.000000,2.718000,.7800000,.3960000,.3000000E-02,.000000,.000000
1,FLSC8101,1,0,1,1988,168,79,71,19.00000,3,4.000221,3239,2482,0,1497,5721,6180,0,.000000,.000000,459,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.489982,.000000,.7425615E-01,0,459,123.5104,1.600000,.000000,.6401386,0,0,0,0,124,13.35000,4.000000,4.000000,4.000000,4.000000,2.886000,.8320000,.4430000,.5000000E-02,.000000,.000000
1,FLSC8101,1,0,1,1988,169,80,72,19.00000,3,4.029597,3268,2557,0,1496,5825,6300,0,.000000,.000000,475,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.445535,.000000,.7543274E-01,0,475,123.2922,1.600000,.000000,.6438190,0,0,0,0,124,13.35000,3.981000,4.000000,4.000000,4.000000,2.888000,.8330001,.4450000,.5000000E-02,.000000,.000000
1,FLSC8101,1,0,1,1988,170,81,73,19.00000,3,4.115750,3356,2668,0,1523,6024,6654,0,.000000,.000000,630,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.434727,.000000,.9461389E-01,0,630,122.6281,1.600000,.000000,.6481334,0,0,0,0,132,15.65000,3.969000,4.000000,4.000000,4.000000,2.975000,.8560001,.4670000,.6000000E-02,.000000,.000000
1,FLSC8101,1,0,1,1988,171,82,74,19.00000,3,4.201127,3447,2794,0,1536,6240,7017,0,.000000,.000000,776,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.381773,.000000,.1106500,0,776,121.8817,1.600000,.000000,.6535299,0,0,0,0,140,19.57528,3.957000,4.000000,4.000000,4.000000,3.021000,.8680000,.4790000,.6000000E-02,.000000,.000000
1,FLSC8101,1,0,1,1988,172,83,75,19.00000,3,4.289697,3544,2886,0,1550,6431,7405,0,.000000,.000000,975,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.352993,.000000,.1316174,0,975,121.0300,1.600000,.000000,.6588860,0,0,0,0,147,19.42877,3.951000,4.000000,4.000000,4.000000,3.071000,.8810000,.4920000,.7000000E-02,.000000,.000000
1,FLSC8101,1,0,1,1988,173,84,76,19.00000,4,4.101288,3506,3011,0,1557,6517,7721,0,.000000,.000000,1204,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.340155,.000000,.1558899,0,1204,116.9707,1.600000,.000000,.6649457,0,0,0,0,155,21.98056,3.941000,4.000000,4.000000,4.000000,3.102000,.8890001,.5000000,.7000000E-02,.000000,.000000
1,FLSC8101,1,0,1,1988,174,85,77,19.00000,4,4.078309,3464,3121,0,1566,6585,8060,0,.000000,.000000,1475,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.316133,.000000,.1830071,0,1475,117.7222,1.600000,.000000,.6707981,0,0,0,0,155,21.22875,3.934000,4.000000,4.000000,4.000000,3.137000,.8980001,.5090000,.7000000E-02,.000000,.000000
1,FLSC8101,1,0,1,1988,175,86,78,19.00000,4,4.059908,3419,3200,0,1572,6620,8339,0,.000000,.000000,1719,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.303959,.000000,.2061922,0,1719,118.7323,1.600000,.000000,.6754846,0,0,0,0,155,17.00000,3.927000,4.000000,4.000000,4.000000,3.164000,.9050000,.5160000,.7000000E-02,.000000,.000000
1,FLSC8101,1,0,1,1988,176,87,79,19.00000,4,4.038263,3371,3281,0,1581,6652,8677,0,.000000,.000000,2026,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.292851,.000000,.2334276,0,2026,119.8012,1.600000,.000000,.6809971,0,0,0,0,155,19.99612,3.909000,4.000000,4.000000,4.000000,3.201000,.9150000,.5260000,.8000000E-02,.000000,.000000
1,FLSC8101,1,0,1,1988,177,88,80,19.00000,4,4.015025,3318,3346,0,1589,6664,8986,0,.000000,.000000,2322,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.288569,.000000,.2583910,0,2322,120.9945,1.600000,.000000,.6869158,0,0,0,0,155,21.46917,3.891000,4.000000,4.000000,4.000000,3.235000,.9240000,.5350000,.9000001E-02,.000000,.000000
1,FLSC8101,1,0,1,1988,178,89,81,19.00000,4,3.999004,3263,3416,0,1600,6680,9358,0,.000000,.000000,2678,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.283331,.000000,.2862031,0,2678,122.5474,1.600000,.000000,.6909959,0,0,0,0,155,14.80000,3.873000,4.000000,4.000000,4.000000,3.278000,.9350001,.5460000,.1000000E-01,.000000,.000000
1,FLSC8101,1,0,1,1988,179,90,82,19.00000,4,3.986015,3206,3481,0,1610,6687,9717,0,.000000,.000000,3030,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.280764,.000000,.3117933,0,3030,124.3319,1.600000,.000000,.6943040,0,0,0,0,155,12.00000,3.861000,4.000000,4.000000,4.000000,3.319000,.9460000,.5570000,.1100000E-01,.000000,.000000
1,FLSC8101,1,0,1,1988,180,91,83,19.00000,4,3.968633,3146,3539,0,1619,6685,10055,0,.000000,.000000,3370,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.281437,.000000,.3351430,0,3370,126.1580,1.600000,.000000,.6987309,0,0,0,0,155,16.05808,3.851000,4.000000,4.000000,4.000000,3.356000,.9560000,.5670000,.1200000E-01,.000000,.000000
1,FLSC8101,1,0,1,1988,181,92,84,19.00000,4,3.949044,3082,3557,0,1617,6639,10118,0,.000000,.000000,3479,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.297236,.000000,.3438247,0,3479,128.1194,1.600000,.000000,.7037201,0,0,0,0,155,18.09757,3.832000,4.000000,4.000000,4.000000,3.356000,.9560000,.5680000,.1200000E-01,.000000,.000000
1,FLSC8101,1,0,1,1988,182,93,85,19.00000,4,3.935730,3017,3603,0,1624,6620,10398,0,.000000,.000000,3778,0,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.303933,.000000,.3633399,0,3778,130.4669,1.600000,.000000,.7068318,0,0,0,0,155,12.30000,3.814000,4.000000,4.000000,4.000000,3.387000,.9650000,.5780000,.1300000E-01,.000000,.000000
1,FLSC8101,1,0,1,1988,183,94,86,19.00000,5,3.880932,3017,3603,286,1640,6620,10684,3408,8.400001,.2679839E-01,4064,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.230406,7.044768,.3804014,0,4064,128.6504,1.600000,.000000,.7092351,0,0,0,0,155,9.500000,3.797000,4.000000,4.000000,4.000000,3.447000,.9840000,.5960000,.1500000E-01,.000000,.000000
1,FLSC8101,1,0,1,1988,184,95,87,19.00000,5,3.877244,3017,3603,573,1662,6620,10970,3408,16.80000,.5219797E-01,4351,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.156879,13.16228,.3965723,0,4351,128.5281,1.600000,.000000,.7124100,0,0,0,0,155,12.55000,3.781000,4.000000,4.000000,4.000000,3.519000,1.008000,.6190000,.1800000E-01,.000000,.000000
1,FLSC8101,1,0,1,1988,185,96,88,19.00000,5,3.872933,3017,3603,859,1691,6620,11257,3408,25.20000,.7630546E-01,4637,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.083352,18.52431,.4119206,0,4637,128.3852,1.600000,.000000,.7156481,0,0,0,0,155,12.80000,3.767000,4.000000,4.000000,4.000000,3.611000,1.041000,.6490000,.2100000E-01,.000000,.000000
1,FLSC8101,1,0,1,1988,186,97,89,19.00000,5,3.866875,3017,3603,1145,1720,6620,11543,3408,33.60000,.9921701E-01,4923,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,2.009825,23.26267,.4265075,0,4923,128.1844,1.600000,.000000,.7195947,0,0,0,0,155,15.60000,3.757000,4.000000,4.000000,4.000000,3.695000,1.073000,.6780000,.2400000E-01,.000000,.000000
1,FLSC8101,1,0,1,1988,187,98,90,19.00000,5,3.858824,3017,3603,1432,1744,6620,11829,3408,42.00000,.1210194,5209,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.912813,27.48017,.4403882,0,5209,127.9175,1.600000,.000000,.7240852,0,0,0,0,164,17.75036,3.742000,4.000000,4.000000,4.000000,3.765000,1.102000,.7050000,.2700000E-01,.000000,.000000
1,FLSC8101,1,0,1,1988,188,99,91,19.00000,5,3.848989,3017,3603,1718,1767,6620,12116,3408,50.40001,.1417914,5496,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.879510,31.25825,.4536129,0,5496,127.5915,1.600000,.000000,.7287775,0,0,0,0,172,18.54814,3.727000,4.000000,4.000000,4.000000,3.832000,1.132000,.7320001,.3000000E-01,.000000,.000000
1,FLSC8101,1,0,1,1988,189,100,92,19.00000,5,3.836956,3017,3603,1986,1786,6620,12384,3408,58.27500,.1603929,5764,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.837471,34.45932,.4654557,0,5764,127.1926,1.600000,.000000,.7337107,0,0,0,0,181,19.50000,3.712000,4.000000,4.000000,4.000000,3.886000,1.157000,.7560000,.3300000E-01,.000000,.000000
1,FLSC8101,1,0,1,1988,190,101,93,19.00000,5,3.824532,3017,3603,2273,1800,6620,12670,3408,66.67500,.1793657,6051,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.810398,37.56074,.4775350,0,6051,126.7808,1.600000,.000000,.7381505,0,0,0,0,190,17.55000,3.696000,4.000000,4.000000,4.000000,3.925000,1.177000,.7750000,.3500000E-01,.000000,.000000
1,FLSC8101,1,0,1,1988,191,102,94,19.00000,5,3.810285,3017,3485,2559,1791,6501,12838,3408,75.07500,.1993238,6337,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.767607,40.38191,.4935968,0,6337,126.3085,1.600000,.000000,.7381505,0,0,0,0,190,17.80000,3.696000,4.000000,4.000000,4.000000,3.925000,1.177000,.7750000,.3500000E-01,.000000,.000000
1,FLSC8101,1,0,1,1988,192,103,95,19.00000,5,3.795839,3017,3518,2845,1799,6534,13157,3408,83.47501,.2162457,6623,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.743226,42.95916,.5033749,0,6623,125.8296,1.600000,.000000,.7422363,0,0,0,0,199,16.15000,3.679000,4.000000,4.000000,4.000000,3.946000,1.190000,.7880000,.3600000E-01,.000000,.000000
1,FLSC8101,1,0,1,1988,193,104,96,19.00000,5,3.781570,3017,3469,3132,1790,6486,13395,3408,91.87501,.2337785,6909,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.715509,45.32282,.5158075,0,6909,125.3566,1.600000,.000000,.7422363,0,0,0,0,208,14.50000,3.679000,4.000000,4.000000,4.000000,3.946000,1.190000,.7880000,.3600000E-01,.000000,.000000
1,FLSC8101,1,0,1,1988,194,105,97,19.00000,5,3.764727,3017,3537,3418,1814,6553,13749,3408,100.2750,.2485915,7196,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.697040,47.49838,.5233684,0,7196,124.7982,1.600000,.000000,.7461954,0,0,0,0,217,15.65000,3.665000,4.000000,4.000000,4.000000,4.000000,1.228000,.8220000,.4000000E-01,.1000000E-02,.000000
1,FLSC8101,1,0,1,1988,195,106,98,19.00000,5,3.741257,3017,3603,3667,1842,6620,14064,3408,107.5725,.2607034,7445,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.656016,49.25257,.5293195,0,7445,124.0202,1.600000,.000000,.7511855,0,0,0,0,226,19.72459,3.652000,4.000000,4.000000,4.000000,4.000000,1.272000,.8610001,.4500000E-01,.3000000E-02,.000000
1,FLSC8101,1,0,1,1988,196,107,99,19.00000,5,3.713346,3017,3603,3876,1884,6620,14274,3408,113.7150,.2715475,7654,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.636541,50.64074,.5362234,0,7654,123.0950,1.600000,.000000,.7565039,0,0,0,0,235,21.02312,3.643000,4.000000,4.000000,4.000000,4.000000,1.339000,.9210001,.5300000E-01,.6000000E-02,.000000
1,FLSC8101,1,0,1,1988,197,108,100,19.00000,5,3.682620,3017,3603,4085,1904,6620,14483,3408,119.8575,.2820780,7863,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.592696,51.95498,.5429277,0,7863,122.0765,1.600000,.000000,.7617669,0,0,0,0,245,20.80375,3.630000,4.000000,4.000000,4.000000,4.000000,1.375000,.9530001,.5700000E-01,.8000000E-02,.000000
1,FLSC8101,1,0,1,1988,198,109,101,19.00000,5,3.652230,3017,3603,4372,1921,6620,14769,3408,128.2575,.2959954,8150,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.585400,53.64292,.5517884,0,8150,121.0691,1.600000,.000000,.7664977,0,0,0,0,254,18.70000,3.617000,3.998000,4.000000,4.000000,4.000000,1.412000,.9860001,.6100000E-01,.1000000E-01,.000000
1,FLSC8101,1,0,1,1988,199,110,102,19.00000,5,3.621212,3017,3603,4658,1918,6620,15056,3408,136.6575,.3093835,8436,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.548844,55.21628,.5603121,0,8436,120.0408,1.600000,.000000,.7709375,0,0,0,0,264,17.55000,3.600000,3.979000,4.000000,4.000000,4.000000,1.415000,.9890000,.6100000E-01,.1000000E-01,.000000
1,FLSC8101,1,0,1,1988,200,111,103,19.00000,5,3.589854,3017,3603,4944,1930,6620,15342,3408,145.0575,.3222719,8722,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.533119,56.68636,.5685176,0,8722,119.0013,1.600000,.000000,.7750990,0,0,0,0,273,16.45000,3.586000,3.962000,4.000000,4.000000,4.000000,1.439000,1.011000,.6400000E-01,.1100000E-01,.000000
1,FLSC8101,1,0,1,1988,201,112,104,19.00000,5,3.557999,3017,3519,5231,1920,6536,15545,3408,153.4575,.3364905,9008,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.496317,58.06298,.5795268,0,9008,117.9454,1.600000,.000000,.7750990,0,0,0,0,283,15.60000,3.586000,3.962000,4.000000,4.000000,4.000000,1.439000,1.011000,.6400000E-01,.1100000E-01,.000000
1,FLSC8101,1,0,1,1988,202,113,105,19.00000,5,3.529494,3017,3582,5517,1942,6599,15894,3408,161.8575,.3471119,9295,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.484956,59.35479,.5848085,0,9295,117.0004,1.600000,.000000,.7784258,0,0,0,0,293,13.15000,3.574000,3.948000,4.000000,4.000000,4.000000,1.494000,1.049000,.6900001E-01,.1400000E-01,.000000
1,FLSC8101,1,0,1,1988,203,114,106,19.00000,5,3.504689,3017,3603,5803,1966,6620,16201,3408,170.2575,.3582038,9581,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.479752,60.56940,.5913940,0,9581,116.1782,1.600000,.000000,.7811832,0,0,0,0,302,10.90000,3.563000,3.935000,4.000000,4.000000,4.000000,1.556000,1.092000,.7500000E-01,.1700000E-01,.000000
1,FLSC8101,1,0,1,1988,204,115,107,19.00000,5,3.472083,3017,3603,6090,1974,6620,16487,3408,178.6575,.3693491,9867,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.457172,61.71352,.5984898,0,9867,115.0973,1.600000,.000000,.7846364,0,0,0,0,312,13.65000,3.549000,3.919000,3.991000,4.000000,4.000000,1.585000,1.112000,.7800000E-01,.1900000E-01,.000000
1,FLSC8101,1,0,1,1988,205,116,108,19.00000,5,3.434869,3017,3603,6376,1995,6620,16774,3408,187.0575,.3801139,10154,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.443578,62.79311,.6053433,0,10154,113.8637,1.600000,.000000,.7883679,0,0,0,0,322,14.75000,3.539000,3.906000,3.981000,4.000000,4.000000,1.645000,1.152000,.8400001E-01,.2300000E-01,.000000
1,FLSC8101,1,0,1,1988,206,117,109,19.00000,5,3.393211,3017,3603,6662,1992,6620,17060,3408,195.4576,.3905174,10440,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.411224,63.81350,.6119668,0,10440,112.4827,1.600000,.000000,.7923145,0,0,0,0,332,15.60000,3.523000,3.888000,3.962000,4.000000,4.000000,1.652000,1.156000,.8500000E-01,.2300000E-01,.000000
1,FLSC8101,1,0,1,1988,207,118,110,19.00000,5,3.353900,3017,3603,6948,2016,6620,17346,3408,203.8576,.4005775,10726,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.405203,64.77941,.6183717,0,10726,111.1796,1.600000,.000000,.7958436,0,0,0,0,342,13.95000,3.514000,3.877000,3.949000,4.000000,4.000000,1.722000,1.203000,.9200001E-01,.2800000E-01,.000000
1,FLSC8101,1,0,1,1988,208,119,111,19.00000,5,3.312747,3017,3603,7235,2034,6620,17632,3408,212.2576,.4103108,11013,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.384688,65.69510,.6245685,0,11013,109.8154,1.600000,.000000,.7993600,0,0,0,0,352,13.90000,3.504000,3.865000,3.936000,4.000000,4.000000,1.781000,1.241000,.9800000E-01,.3300000E-01,.000000
1,FLSC8101,1,0,1,1988,209,120,112,19.00000,5,3.264941,3017,3603,7521,2052,6620,17919,3408,220.6576,.4197331,11299,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.364583,66.56437,.6305673,0,11299,108.2307,1.600000,.000000,.8032433,0,0,0,0,362,15.35000,3.495000,3.853000,3.923000,4.000000,4.000000,1.844000,1.281000,.1050000,.3800000E-01,.000000
1,FLSC8101,1,0,1,1988,210,121,113,19.00000,5,3.211900,3017,3603,7807,2068,6620,18205,3408,229.0576,.4288591,11585,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.342175,67.39069,.6363774,0,11585,106.4724,1.600000,.000000,.8067816,0,0,0,0,372,16.15000,3.486000,3.842000,3.911000,4.000000,4.000000,1.906000,1.320000,.1120000,.4300000E-01,.000000
1,FLSC8101,1,0,1,1988,211,122,114,19.00000,5,3.150985,3017,3603,8094,2069,6620,18491,3408,237.4576,.4377024,11872,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.313699,68.17714,.6420076,0,11872,104.4531,1.600000,.000000,.8106266,0,0,0,0,383,17.55000,3.473000,3.826000,3.895000,4.000000,4.000000,1.930000,1.334000,.1150000,.4500000E-01,.000000
1,FLSC8101,1,0,1,1988,212,123,115,19.00000,5,3.079576,3017,3603,8362,2083,6620,18760,3408,245.3326,.4457479,12140,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.281091,68.88075,.6471298,0,12140,102.0859,1.600000,.000000,.8148760,0,0,0,0,393,19.39578,3.466000,3.816000,3.884000,4.000000,4.000000,1.996000,1.374000,.1230000,.5100000E-01,.000000
1,FLSC8101,1,0,1,1988,213,124,116,19.00000,5,3.000166,3017,3603,8580,2112,6620,18978,3408,251.7376,.4521237,12358,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.248944,69.43049,.6511890,0,12358,99.45355,1.600000,.000000,.8193201,0,0,0,0,404,20.28463,3.467000,3.813000,3.880000,4.000000,4.000000,2.115000,1.445000,.1380000,.6200000E-01,.1000000E-02
1,FLSC8101,1,0,1,1988,214,125,117,19.00000,5,2.918729,3017,3603,8829,2129,6620,19227,3408,259.0351,.4592115,12607,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.211904,70.03362,.6557015,0,12607,96.75395,1.600000,.000000,.8236130,0,0,0,0,414,19.59387,3.464000,3.807000,3.872000,4.000000,4.000000,2.203000,1.495000,.1500000,.7100000E-01,.2000000E-02
1,FLSC8101,1,0,1,1988,215,126,118,19.00000,5,2.827142,3017,3603,9048,2154,6620,19445,3408,265.4401,.4652830,12825,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.177855,70.54371,.6595671,0,12825,93.71793,1.600000,.000000,.8281649,0,0,0,0,425,20.77661,3.466000,3.806000,3.869000,4.000000,4.000000,2.321000,1.562000,.1660000,.8300000E-01,.4000000E-02
1,FLSC8101,1,0,1,1988,216,127,119,19.00000,5,2.730571,3017,3603,9266,2171,6620,19664,3408,271.8451,.4712197,13044,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.141672,71.03673,.6633466,0,13044,90.51664,1.600000,.000000,.8326913,0,0,0,0,436,20.65996,3.466000,3.803000,3.864000,4.000000,4.000000,2.418000,1.616000,.1800000,.9400000E-01,.6000000E-02
1,FLSC8101,1,0,1,1988,217,128,120,19.00000,5,2.630519,3017,3603,9504,2171,6620,19902,3408,278.8276,.4775434,13282,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.099173,71.55573,.6673726,0,13282,87.19999,1.600000,.000000,.8371244,0,0,0,0,446,20.23427,3.456000,3.791000,3.851000,3.983000,4.000000,2.450000,1.632000,.1850000,.9800000E-01,.7000000E-02
1,FLSC8101,1,0,1,1988,218,129,121,19.00000,5,2.552501,3017,3603,9790,2180,6620,20188,3408,287.2276,.4849531,13568,7,.000000,.000000,.000000,.000000,.000000,.000000,.000000,1.043815,72.15596,.6720902,0,13568,84.61375,1.600000,.000000,.8404217,0,0,0,0,457,15.05000,3.453000,3.785000,3.844000,3.970000,4.000000,2.520000,1.668000,.1960000,.1060000,.9000000E-02
1,FLSC8101,1,0,1,1988,219,130,122,19.00000,5,2.474364,3017,3603,10076,2184,6620,20474,3408,295.6276,.4921556,13854,7,.000000,.000000,.2498657E-01,.000000,.000000,.000000,.000000,.9917096,72.73138,.6766757,0,13854,82.02357,1.600000,.000000,.8435985,0,0,0,0,468,14.50000,3.446000,3.776000,3.834000,3.955000,4.000000,2.567000,1.691000,.2040000,.1120000,.1000000E-01
1,FLSC8101,1,0,1,1988,220,131,123,19.00000,5,2.374367,3017,3603,10363,2179,6620,20760,3408,304.0276,.4991595,14141,7,.000000,.000000,.4805183E-01,.000000,.000000,.000000,.000000,.9396543,73.28351,.6811348,0,14141,78.70873,1.600000,.000000,.8474987,0,0,0,0,479,17.80175,3.434000,3.762000,3.819000,3.937000,4.000000,2.582000,1.697000,.2070000,.1140000,.1000000E-01
1,FLSC8101,1,0,1,1988,221,132,124,19.00000,5,2.252566,3017,3540,10581,2168,6557,20916,3408,310.4326,.5058911,14359,7,.000000,.000000,.7108557E-01,.000000,.000000,.000000,.000000,.9130564,73.68970,.6865153,0,14359,74.67110,1.600000,.000000,.8474987,0,0,0,0,490,20.65996,3.434000,3.762000,3.819000,3.937000,4.000000,2.582000,1.697000,.2070000,.1140000,.1000000E-01
1,FLSC8101,1,0,1,1988,222,133,125,19.00000,5,2.147602,3017,3509,10867,2158,6526,21171,3408,318.8326,.5133148,14645,7,.000000,.000000,.8618629E-01,.000000,.000000,.000000,.000000,.8691599,74.20407,.6917609,0,14645,71.19162,1.600000,.000000,.8474987,0,0,0,0,501,17.00000,3.434000,3.762000,3.819000,3.937000,4.000000,2.582000,1.697000,.2070000,.1140000,.1000000E-01
1,FLSC8101,1,0,1,1988,223,134,126,19.00000,5,2.039904,3017,3504,11154,2147,6520,21452,3408,327.2326,.5199363,14932,7,.000000,.000000,.1052837,.000000,.000000,.000000,.000000,.8225553,74.69870,.6960447,0,14932,67.62150,1.600000,.000000,.8474987,0,0,0,0,512,16.75000,3.434000,3.762000,3.819000,3.937000,4.000000,2.582000,1.697000,.2070000,.1140000,.1000000E-01
1,FLSC8101,1,0,1,1988,224,135,127,19.00000,5,1.910573,3017,3499,11422,2136,6516,21716,3408,335.1076,.5259891,15200,7,.000000,.000000,.1272495,.000000,.000000,.000000,.000000,.7801522,75.14551,.6999608,0,15200,63.33426,1.600000,.000000,.8474987,0,0,0,0,522,19.27946,3.434000,3.762000,3.819000,3.937000,4.000000,2.582000,1.697000,.2070000,.1140000,.1000000E-01
1,FLSC8101,1,0,1,1988,225,136,128,19.00000,5,1.772415,3017,3478,11680,2125,6495,21953,3408,342.6676,.5320430,15458,7,.000000,.000000,.1500595,.000000,.000000,.000000,.000000,.7434152,75.55983,.7041346,0,15458,58.75442,1.600000,.000000,.8474987,0,0,0,0,533,19.69193,3.434000,3.762000,3.819000,3.937000,4.000000,2.582000,1.697000,.2070000,.1140000,.1000000E-01
1,FLSC8101,1,0,1,1988,226,137,129,19.00000,5,1.772415,3017,3478,11680,2125,6495,21953,3408,342.6676,.5320430,15458,7,.000000,.000000,.1717737,.000000,.000000,.000000,.000000,.7434152,75.55983,.7041346,0,15458,58.75442,1.600000,.000000,.8474987,0,0,0,0,533,19.25000,3.434000,3.762000,3.819000,3.937000,4.000000,2.582000,1.697000,.2070000,.1140000,.1000000E-01
1,FLSC8101,1,0,1,1988,227,138,130,19.00000,5,1.772415,3017,3478,11680,2125,6495,21953,3408,342.6676,.5320430,15458,7,.000000,.000000,.1717737,.000000,.000000,.000000,.000000,.7434152,75.55983,.7041346,0,15458,58.75442,1.600000,.000000,.8474987,0,0,0,0,533,19.42892,3.434000,3.762000,3.819000,3.937000,4.000000,2.582000,1.697000,.2070000,.1140000,.1000000E-01
1,FLSC8101,1,0,1,1988,228,139,131,19.00000,5,1.772415,3017,3478,11680,2125,6495,21953,3408,342.6676,.5320430,15458,7,.000000,.000000,.1717737,.000000,.000000,.000000,.000000,.7434152,75.55983,.7041346,0,15458,58.75442,1.600000,.000000,.8474987,0,0,0,0,533,20.24636,3.434000,3.762000,3.819000,3.937000,4.000000,2.582000,1.697000,.2070000,.1140000,.1000000E-01
1,FLSC8101,1,0,1,1988,229,140,132,19.00000,5,1.772415,3017,3478,11680,2125,6495,21953,3408,342.6676,.5320430,15458,7,.000000,.000000,.1717737,.000000,.000000,.000000,.000000,.7434152,75.55983,.7041346,0,15458,58.75442,1.600000,.000000,.8474987,0,0,0,0,533,.000000,3.434000,3.762000,3.819000,3.937000,4.000000,2.582000,1.697000,.2070000,.1140000,.1000000E-01
